match_id,puuid,placement,level,last_round
NA1_5431573461,hy6S4_pkZnRGcZF8WAj-SLbrCOG1qWEVByOYL-HiQt4qLJ6vH877OZXCKncmswthv6V66uslydCI5g,8,8,28
NA1_5435968096,SrxGwMmp2OegzVaN6o6sKlVydBROGcQsEaucc77NGzKw5gkVB7yTgEpxpw6rI7x_rPdeXTAgL3UsWg,4,9,33
NA1_5435968096,Joo7ePuUs-PKzSSNoU1tAMwKoWqIVySpuhrXtvMd5J6pJIrU7ezT4w6yGZAyPtWF5BF4vUTI72MQLg,5,9,30
NA1_5435968096,wXHOBZ1PU3vOuk7TTfzDyYXnsG-GWFgo-ywrFd2jbIGdhpcxnpl3AtjJXImteMVy1vK59ekmeI-wUg,8,7,21
NA1_5435968096,tj2annPP3lY8v6Ch2ZERe2ZnXU3tTp4ga0zBxZSOXpwgawf_wEtVCdGRvUi6MdHanEkOfyEWbshyfg,2,9,35
NA1_5435968096,sG-L-tBEsKUW5pwlyGS-j0Qq7JRj2II03Rrw6m2nh9FykwlQNQtBYe1OA5C5TUUWJGU9Kqmw8SHGGA,1,9,35
NA1_5435968096,5ZcIAhHarz7QNOgMSuOjHBTjE1ql1ZMkxre_c8wXOJiSDQbKzkNTQ4OpRpzmNVB3NkUJ-_W5DFuSfA,3,9,34
NA1_5435968096,EdNUzkCzmdBIU5MjbnFmY1pzyHU83DjLs3rUHic3onJtb0Jbfkue79ByjiMPO6E0WCqo-QUQtXFzNA,7,8,26
NA1_5435968096,yPLnXdHTXkfaE3oIzHQ-kgzvoZbvhlczoWelxaopOUdp8Be31d1IDZu9-9mmbCPDOZznwGhLoBjjNw,6,9,30
NA1_5434764102,99Vn455kWJSH2_rRm8YEJ-OghphWSjNPS_aM8kEsQvgGcctnw5vLSVQVdEdhXJP4s38PbikGfQ1qEw,2,10,35
NA1_5434764102,7KSOm57paYsdROTAQ2JVyMgoZGgT84u3o403nYGu9bQIOZnYjHZnxoyovhi51VZXDnEGKIyeAPHxJQ,8,9,26
NA1_5434764102,vk9hJPfAv7e__mZhjsfYbVGL47u-THvxh-qjEBxWsXml8i3bWqESDWS-cMpJqHYS0_AAyFftjiYO7Q,6,8,30
NA1_5434764102,NrqxXmdCBvi3hzbaVGY9CKmcJHj433QGswLw9dy-S9gSE3fU4Fx9fjSL6vdRFGaQJqOFjdve722PZQ,7,9,27
NA1_5434764102,gXAR7FTH9YEDEPJjAcUkHyzwA6FqpouexHLQ92SYtJrio1gP3YGWnS2kXen8GWdgfyI4sPA-JZf80A,1,9,35
NA1_5434764102,4nCnwUs1CSCcylv3i8RrVt6yTmjKVSqcHXWDGH8JtJDLXHMOaSp50onP0UdEqbURwZFVKnzFb7FLYQ,5,9,30
NA1_5434764102,DxNFaq3bvrSNT5GvK6YkEvPK5FfDWSH_HzZiwPSsxPmTX8q86aPalyV9PPGO_Ut63qVe2u7TljdIPw,4,9,31
NA1_5434764102,QpaGlu7LAC6E_NxIZ35nGCiUFo3v63cw3rjwjjiiPJYnWzrWK7jdcFKTzkYYtEWpdPo2620lwuO4xw,3,10,34
NA1_5434728416,OEqgku6OS8Qj18uB98jY_XcYejxseOHepkXDziqnmZ7g6y-PrLhkzfjWMrvq0GLeYhwvCY8O_i8vbQ,4,9,33
NA1_5434728416,DSwvt60JAQXXvuinXjBazK__ySOQd1XjuD-0CIlkK1wiw-nrxltHv7ilcuk-JLSQvwy2SZm8R3mCjw,7,9,30
NA1_5434728416,jee9qx5LdDVZp_4pdOizE9T5YgtuskpmGrkP2rYlh2z4ORNbwGte2faSvTHhVXETxTaAkAU-An4Q7A,8,7,28
NA1_5434728416,Jr3kMeVtYfYc_NRkTdqzd1haCgyDZBl6syTZN-P7wzFoH3hrY72hbP3QARwBz-wTvhMHKNGVAuAXMA,1,9,35
NA1_5434728416,RRT-_U6x5X0iMmVKSclv2oD11BTRDnceh00wdBBy2G_K1yTGGXrJ8DRNaDE8ovptT8NGn9eVCkWOgg,5,9,31
NA1_5434728416,R4C8PrzHqEvE64fTat7vHnOyVUAcTM1ASBIahLasEm2n4-XVUW6YvvijtPW6sTNrVIpZHLXg2iqIWg,2,9,35
NA1_5434728416,lCVkpoPGTVU8WlAeg3aJqRupXgjJHCuVYc3s7VQMQvNbcV2zkgXMpqwUPqxCnA2ZzZO2KVu_GwyqTw,6,9,31
NA1_5434728416,UVLihvGHyUymikisyXSW2_5nxuprhVjCcpjFq5m-kgVUBDuFiOMoySzAsQXfD4ybsuq7nmPjMSLjNw,3,9,34
NA1_5434650046,0u1B5MI_PMQDYIVvQ2F-WniUNWmBDiA6fwTG65n8hyVD9qIlo_IcDD7uLJs-4dlBmp-Lr8STKZssrg,5,8,30
NA1_5434650046,15yvYlQcClint8d5OvpYp_cnh-PJPDnrYSfWp9kQ9ijXkHUOt5XiLgR8oT-l7N9j9Txi9GgD2bQsOQ,2,9,34
NA1_5434650046,pjOOh9T-WrIoNzNNUOk2xeeZq9Tx1A5GnRHifftdB0L_im1wBDNzqkfDaNOGhNr0MTb52qlKWj4rEw,8,9,27
NA1_5434650046,aA_WeIB7ZrE85xtLOrEdRrx3YuAvzplZADJcyBAAr-oaSxl0HR7YOe2_ZA11Eg7dPB3MN8Tx4s7bWw,7,9,28
NA1_5434650046,eX9b8MhiehTYtNTyUDdHthpYuyBdNo3YIrDvxV-zutHgtE5BLfJ473CC0O_ZFbSwmXq16j_UZpjlwQ,1,10,34
NA1_5434650046,reaf3fohHV63KrPfL7eWaVYr7R4b-q0II9PwZMtPinYS739YGHE2tj-1ucCsNFNRfqJKXbQJpYeKzw,4,10,33
NA1_5434650046,gP6CpSyr1-QzQ0FDW6zSx-ezV8hk7Q7g4hPAZWwR4pa7DZjPTk2HB225TDbEl6LPYfY2bY3auQluXA,6,9,30
NA1_5434650046,MIY0HzqyJ2Skc8tjNnE6boi_AGZ68wHFI_mlQN0etqK9XbLolDglxq_sj81OtqAspL7_iSbjwYNLeQ,3,9,34
NA1_5432937937,nND_Ixd5fuAki0ZpikzYfFB0GHX4mKA0CnLipNFqp5euiuqmVDpriSBoOv6Rgu50sxXbkSRc32Y4GQ,3,9,35
NA1_5432937937,KpWd5oIZvZ8LFy25s2UEaZzGFu2le_lge3SHgN5JqHbZ7M7V8T_U45wMHx_joZDjaDNrNgqJTm7Vtg,4,8,31
NA1_5432937937,5BCGsdDoYIErEnu9qSIuStuG7oLsD0_oF8f48kdug80LcoQqp6C_dJPmVDnNSJxfUVBHWJuG0It3aQ,1,10,37
NA1_5432937937,89xe1KZd-Qg7ulVifPqRroXNQj17eahEtdTKKhJ80xLz7poznPz1iEC3HXl-i_Vm0Arrrd-GpJ7C5Q,2,10,37
NA1_5432937937,DOidNELvs9qzFjQYhfsOkWhl-0-JLA5MLDf55FA6PriI6PMCGbvmZeWWBEv0T_WoReyY4tmdZTlkHQ,6,8,30
NA1_5432937937,fuaB2CKnUmqqTcNPSqAOR6U7UmvzYzlB2Gjmce8PHqFocK7V-Wtpa_spqAdlRz9uNjDL3MuBDg8njA,7,9,28
NA1_5432937937,7y5tw2Rz9x37Uawd24VFYM0I6lKc80kKztCBOaAPyp5wFV86K00x_NbNxUluOKfs8Mnir7JSuFWIkg,5,9,30
NA1_5432937937,oc1mlSiCvcclO-XgGueFBslmunKWCI_UN0mUwtTA91TFHAgGr8FYMN2mr_-URwPoDk06q3x-N35NlQ,8,9,27
NA1_5432592007,1Wh-WDrtJPEbogLGfEDws0yDfwvWFPt5Q8c8qvEnee-iXUj3ujLvrE_oScwQiTmml5Eqd4ON2mIDng,3,8,31
NA1_5432592007,WU83u4Hovf0dWFf6XE0hdrbw9uGTYn_OUnf6-E2r5SDXreKwiK0QF0VzgYwazCenX-VDItNwvQXFuQ,5,8,30
NA1_5432592007,DQHtbw0rjE98qj6ndJHZF682vrH3sXzPqJXfmRphOJT8byvDxoG0bCCOBvdx1jByVOs_aWVnh-rMmA,2,9,34
NA1_5432592007,vTPqqWlbBCGm5Kr6k9fW8Kc5VllbfnwoyYgt4x3d3xrP31eFlzxBJBsIxqnMjvW6_3TDbGk2UwYgcg,8,8,26
NA1_5432592007,omY8PD4O5i-86XbDWCawARIVjXUgHwIgKGZ-LPbH2eNGbY1aC9Vb_JxJnmYgtqFpGQFPO86C3C7f8A,4,8,31
NA1_5432592007,os2XidA2_zFlV6BstPcihSVQLAqNJV488e7BsjLnx7MP3xyqiFZOLAtPFPokUjImYovjTn-rZnql-w,1,10,34
NA1_5432592007,o2BUUSPa12LPqM5woGNjym7iflPOymLMeiKmIKeSr1FFqkOIRAeaU-BO4BGqF1t_KWG_z3RK45tnpA,6,8,27
NA1_5432592007,hf__ra6ZiDX0C3Vtx7uW8gST2h8T1UwYK4rannfxX5MlKhUOuREXcTgK13jDFVYNCw6N0vekkGMBpg,7,8,26
NA1_5435090706,3OGj2JebOjee6QYSd2YHaJ9wOqS8IaD4PazG5FAX1yjB2YrfGcPbPzptANTab1hCR2B_0ErtqmzZGg,4,9,33
NA1_5435090706,php2dwD1bHya9PLggoYBlZKLj9sWjGvtR5L_yEGwuYZInxzUYiE0SyhPnpaS7MqZcb2SghyrsdYLKA,8,8,26
NA1_5435090706,IqYjyAqHirUH-Dpqu5kk3PCwOvWu3wxNdFYmLSvvXK9RuvZpxUDp36Fe0sGO1xJ0qUN0vRGKwaHBNQ,6,9,28
NA1_5435090706,CJ4ng3p90_UqSHw7DvoTkU19fyUFauJbezRUU4r_DFykT7wXGabBHMLMYM0yizHbiCQThKzvRfgdjw,3,9,33
NA1_5435090706,d87-BJ4Afe_7q22G4GEmb4daW19Mn07Y50_6k7CwqYou-qIkPOiMgHhS2xxVzuzEWHEC2dnnTbtgkA,7,9,27
NA1_5435090706,zB51L6ekYMZol7IGUdGD-ZSSn1xtbMKv22un5x2vIeMA3SBRiZtiLXPlHVQ_eWs-K8T40Fo_mxNi6w,1,8,35
NA1_5435090706,XnA20BFq6qgUk2B727LldA2VkDw2rm5Tykg14thKcLvyQWCfwgtuTP20bWayh545kwOV54NBe5vKaQ,2,9,35
NA1_5435090706,kyyzyPx-mbkya0QxEpAFsLBML8CZllSMrrZtE-xKhshet3kNsi52-g7ungTbO7aEKzLzTXKygUNVDA,5,9,30
NA1_5435207308,a9zR08EylagRbPvlMBDvpSkDP5BY9WK8qfKsq0gJtTERsiKKId5bppHufiXuAUPz1grZ7ze-2uEikg,5,9,31
NA1_5435207308,owtpwyGqrGdB6OClkyh0sy0qN743ERETo5Mk7N_eknVZAYCTkYOeZmZpFLHN6EUR2aIzk2ysayvVfw,2,9,38
NA1_5435207308,5Pb1LmygIDnxyRywB1RRytHmAn8gVG66qeHKjIHBZHcdH2PZ66Idf-ipRbh3r91ZPz4cksqAuzIvGg,4,9,33
NA1_5435207308,seTyYzwXilFTTWOCHxZ7HCR_TXzt44d8SRVv5_wJuNoaPQIF6ZBkB0e-KQw-tCcgkJumFtlT1_OSrQ,3,9,35
NA1_5435207308,tEo2jYkZSjf_8_438XpqmjrDWKfYUwmvTqGojgPP_zRbmmKZBalY5qD30RUpDyvxHKh3D0JvN6vJwQ,7,8,27
NA1_5435207308,XZzo-HeP9bxzLNeqIHVFMKgnj0rtrFQ7wlnjdrHJ3U2Tlk9mA1ue96yMilUJE6VppBzHibgXbc3hyw,6,9,31
NA1_5435207308,n8VLsq2k-df0NlyRCDUpacSvOG67QyCS6qYoUX2b7n40gIKrpGqfYlYROtpupmQ0Ow_EwYHwjLPX0g,8,8,26
NA1_5435207308,b34BJMtwhgbvnpHeNuxVaPOslHdLwuCkltailv5vfMt_b7Nbmt7y8b_u8Io_ObUK2GLIemUWPaB4AA,1,9,38
NA1_5433821679,Jr3kMeVtYfYc_NRkTdqzd1haCgyDZBl6syTZN-P7wzFoH3hrY72hbP3QARwBz-wTvhMHKNGVAuAXMA,6,9,31
NA1_5433821679,vz_zw0j9A4sjZCsIwmaFhpVZPgCwHZxvssIn7it9moHJsPkIr0a2z0jjVTfXKvnR3mI8yvzyo7nRfQ,4,9,33
NA1_5433821679,FwobArWJq0Yvh53ydq5fCivxap9XPtTXRfL5WmWGBeJowThPJi8obxcsL5nZteZMFyK4i6x-S9lWqQ,7,9,30
NA1_5433821679,A3axppFRTPtibl5o6vgO6TD9O608V5eOt4i09VtuR9D1SPBBFzn-0eG-Pi1wcv4V4LFSsEX8RIFD7g,2,9,35
NA1_5433821679,OEqgku6OS8Qj18uB98jY_XcYejxseOHepkXDziqnmZ7g6y-PrLhkzfjWMrvq0GLeYhwvCY8O_i8vbQ,5,9,31
NA1_5433821679,0XDrr4BDQegF6nZ0aGwwG2KkJ9h8AkAkWAVM7JgtVdJa0GBZ9RCSy0YsmPyjJtI3az3d4__jGYuW8w,1,9,35
NA1_5433821679,4v9LBxwif3lP5mWNxP4JLprs5FtqH6UcShLMl8ja3nuzB8FvDCCnQ83eKvUH1obp5C0ae6LHJsMJyg,8,7,28
NA1_5433821679,Tu_PiW47rZqBZlmuN51Db6n8hA86yvfqJ_0w5T0jKr9jZ5pr0dA6U8h-_Zhk5bsazCbnlWGU7kPcFw,3,10,34
NA1_5434896729,7QqMA1mE_02dyJwLgK940bDg-gHl-xa5GMmtyOGffhWXZVlMHmQhs-dPjOJGft3CpED9iSlN-mBB1A,2,10,40
NA1_5434896729,ffy03nO5T_hOyG8Xa5lmmiqy4JIrb51LV7nOKvlmVW72O-pztdyCui3JykWXENL59dcRjYuPFMqT5g,3,9,35
NA1_5434896729,fNv9an8qLx7mpgJHfBpFq__MMs5mwqRgzX13E5ps8OWdf0dxX3n5K6HxAx1v9SIU8lmcSFtQC6c6Vg,7,9,27
NA1_5434896729,PzAllVgtGYmqFjFN9vxAr28LxD-e4_Exw8wVqRhbfntesM0U4je1s6e2udNo4_L_B53bC1rEgRUiog,8,8,26
NA1_5434896729,MuT2NLLId-_ZbocrIxFay7LYjxX1vKIBKUClt8yNG9_z_RqFtB1ksBKDFEjBkncK2APLuB1qyn-pJA,5,9,33
NA1_5434896729,fXORQnGiEhzTdXfjHSNgQ5U0TpBclAMTPPteImxuXsnFcYCKwtug9gEg5w8Tky24odTDFYDqutcO7w,6,9,27
NA1_5434896729,knA_6ESt4_9jhsTBw_ROkvKogzUo2RGQaMqrl4DRVvyfgTVtBpQoHCsBk21Eutp1QW3VxumwjiYv-A,1,9,40
NA1_5434896729,EcDWso1Rviz91ZAmUxpYZLMf9GM1lhAy4pdRDm9xS4QiVRehf_5BGTE2l1KarsAVMtcrDfMOZO4uZg,4,9,33
NA1_5433148991,oex6XXNheAiTO3FMwXf02OvscaWzeKF3gsuZyLCTjvxfDus1W_g4215-Y_E1Ze9ytMr3sO0M3lfibQ,3,9,34
NA1_5433148991,fY4vZ1bb5i37oChzFw_KCe6YL7W6cqI0sz1cB8xKediidHuXxUSJQWU1VOz7OfYg7zbbCpmCdXN79g,7,9,28
NA1_5433148991,CAFOME0pPnD7433StpgkATHp1megnGX6eniVccFFJdsAAmAI6phHk2L1s0GlP7M3Xk6d1nTwbcSuew,1,10,40
NA1_5433148991,w8etY3TGaFXPkjQRgGm_-bNoXIz_E0ldL1uwF_SRRsOB3b8ksJkgIyxs8K1PBaG_Muo-i9DQ7ZJZSA,8,8,27
NA1_5433148991,Xl1pTUrpkq-YynZNIMvbRAAgOdfyMiOQ8wdkjbxiScn-xuf3kdazgfCvSVFduzZYqcPxUjLQiYw8sA,5,8,30
NA1_5433148991,WKQVTTMG9_aUzfRT8q5kV8V1lasaveoSXzOmFpxgTGob3sfxSpgpOawYaSaI6f49MWmyq_KrFGpuKg,4,9,31
NA1_5433148991,ocSLfQKq9xDQYPbZ7FFOlrQZCW5cyoR3kh3Be7l9nyqekI2vrFLaZwVNOvfPH_zKxmYOE9vcMEWRFQ,2,9,40
NA1_5433148991,mfQLUzLv9eHl11h1RwGmRbWGEfLOPPDWF7XmTefNBjLn6L8rg8iVRQV27RRn-LoHJmc7cFaB0L706Q,6,8,30
NA1_5431935616,l2nVe8Q9UkFpeod-qV0F8MRRLTGjmW-yO-Wzdp8My0Vu1BJQyD2_CPLPDR5PMP5LVTEVJyFFnb6KPA,5,8,33
NA1_5431935616,omY8PD4O5i-86XbDWCawARIVjXUgHwIgKGZ-LPbH2eNGbY1aC9Vb_JxJnmYgtqFpGQFPO86C3C7f8A,4,9,34
NA1_5431935616,txIM9hZooNk2bFXr_5Fxn2FxVnvyv6NcMBt0_MYFdb_bAvmDsTuXlnGO8qY3FE-gq7zF_rdZTYucZw,7,9,27
NA1_5431935616,PvYc2PU1F3XQCTrCCXBKXecbJwutwdbdeIP79T2qfpFSQjfLoWJuwaZJm3_TclP13uUYXD6dxnvtmg,6,9,28
NA1_5431935616,LaME_AFIBxEHGAg-c7InlkBdEBTpYcLeYs34YCT-TqlDpIXwpzt0F1elukKRj3xawNAluvlK1mAfWA,2,9,37
NA1_5431935616,W8yith3GvMoyK1FfKBZDBONbRTUXL2YaMWB-VJJynurKLK0iTX-Pf-KYmugbIFimrkjwCkx35-kQZw,1,10,37
NA1_5431935616,0XDrr4BDQegF6nZ0aGwwG2KkJ9h8AkAkWAVM7JgtVdJa0GBZ9RCSy0YsmPyjJtI3az3d4__jGYuW8w,8,8,27
NA1_5431935616,vTsb0xoUhnaBFaesVRmwzBJY6xtHl2xnZDLo788E53sCaF8BJBp0litENqOqcCkkUqNwIaY3KzwYTw,3,9,35
NA1_5433879512,1KaDeXucgRiMvjURsE1d2q3Knr6KV5nogFVxyFLL5ezlqGXeZbiy-aNpacfSNVwhpRvggNbYzamQzQ,4,9,31
NA1_5433879512,1tSPTZy7mHWDcnGG6kbc_SBXih3mtuyq0CQ_oTU14CMBZczf8JGugg995jman6JyyUy-xTAeYGY0xA,6,9,30
NA1_5433879512,zh9pGRzDqZd0W8y7he1ecb5rRMbTwN04drmXEJCbhz5Zygig0gav2x39ZInJ2NnweCBmdWu1qvUXzQ,8,9,21
NA1_5433879512,oc1mlSiCvcclO-XgGueFBslmunKWCI_UN0mUwtTA91TFHAgGr8FYMN2mr_-URwPoDk06q3x-N35NlQ,2,9,37
NA1_5433879512,GAee3AvnsgJmbeWwogq2vakb8wPnxiWgUKIGecNfcYXqy79u-ev1aEZCesmk-j4nG3eT2VElrkR3yg,1,10,37
NA1_5433879512,LTwcTHctBunWeDzWXx0OIkCjc3HIXm9Bh9mgNQ0LDUk5aAtSJMxzq0yqhjDxsUbvVnI3BV9Fp1KG3w,3,9,35
NA1_5433879512,7QqMA1mE_02dyJwLgK940bDg-gHl-xa5GMmtyOGffhWXZVlMHmQhs-dPjOJGft3CpED9iSlN-mBB1A,7,8,27
NA1_5433879512,oCPZp6xeAwBg12ze82A4PsGtTKhx3-y0Ig7seVZV49d8mBMPE2zMvv0eMOeO7H9Ndv9wHbc1YkH5wQ,5,9,30
NA1_5435399749,Uj0zRjLPB29DVRM3UjYkx1Hw32UvVoj78yMRdgZvQRrr6YpWXEfWpw1jH-d1WuDO1VxmUUIBVwrc1A,8,8,27
NA1_5435399749,97_PWX_sUxP_jfjyJzT4iWzdicYqEXQL6xZMBwGQIFGiOFoK8JuqOHY9sp_kD_cAFDks3oyO3s4XhQ,3,9,34
NA1_5435399749,_OyU100NXfRsOROQ7eAZbV2tJhTJeE6oZ0hV5V9-dYfFOCEaXcSjUCpvIbXA4z_nBmqDtfOs4muMZQ,6,9,28
NA1_5435399749,nn3h5z3PugPwJKlFrmN32_yjHlYwSH6I9vZfI6jP0VD8qZaam1KjpRwuEWozblm4qvZKIYo8C69RGw,7,8,27
NA1_5435399749,JbFGFLIUTVURtkYt-YOycQzl1KGhm-Kfp37UY1spwUmZWk8lj34BeBeEMS-4zcyFueWTqBk-kVc_rA,2,9,35
NA1_5435399749,dJ913CUbbWlnIZdvCMrc29CuY50hdckXJBf57EwfiLFdcWpT0SFiQLgsQCU44VXP8o82J-1NRTOwQA,1,9,35
NA1_5435399749,gXAR7FTH9YEDEPJjAcUkHyzwA6FqpouexHLQ92SYtJrio1gP3YGWnS2kXen8GWdgfyI4sPA-JZf80A,5,9,33
NA1_5435399749,3pKHDl2KznURimH986vcl_Jd0IpLcEyMQVVrg-OT6kQOaVrdBY5kw5Nn6Ep8-oQjJD9Lun0Uh3K-fw,4,9,34
NA1_5434781416,T5VA1fv3f1LdezTmpRZTOVFpVltwS-ZgVylnderHHGTNOQI6Au05dxHaIFC2012Hjdnpqmr8UocRmQ,2,9,35
NA1_5434781416,ocSLfQKq9xDQYPbZ7FFOlrQZCW5cyoR3kh3Be7l9nyqekI2vrFLaZwVNOvfPH_zKxmYOE9vcMEWRFQ,3,9,33
NA1_5434781416,M-BJj3A6mtTVS_N9NKcCuzOEcSYw8MSLzdtvYQkNN4RJIlPHx7GnajczlU4EtFezF7Ei9atSyWRSlw,1,10,35
NA1_5434781416,9UpQbg0U8VoX6NGgLNpX9MFjDBLPqYPHurV3IYZ18JyDwiaIuBkSuSot02nhbaMHosVbNOy9WvBTOg,8,8,24
NA1_5434781416,rNACFMtMAO5Fks3uVAWFf8tfyPMhQAbBa5ZBpH-pBYb8AN-MKiRktsNXYYBMhZOjfENMSG45VdoDhQ,6,9,27
NA1_5434781416,lCVkpoPGTVU8WlAeg3aJqRupXgjJHCuVYc3s7VQMQvNbcV2zkgXMpqwUPqxCnA2ZzZO2KVu_GwyqTw,7,8,26
NA1_5434781416,15yvYlQcClint8d5OvpYp_cnh-PJPDnrYSfWp9kQ9ijXkHUOt5XiLgR8oT-l7N9j9Txi9GgD2bQsOQ,4,9,31
NA1_5434781416,9uxyXPiLQKFknoHI3n6zfLfX9vtlB-8seuEfT9-FnWPWsUYFUKLaIj0YAFI0m1gpJEkpwBZOiBmkfw,5,8,28
NA1_5434769622,gWH_4At6sBchqJVcFHCci3U1wgaKFihPhCr-sEaC3Y8UsiD-WMWNWb62_pRNU-gebXyiKZPpeNRvow,2,9,35
NA1_5434769622,UoJ0k7EuusV2jKcifquSmrgJ-hIkzkic26h2ReudRr-h7eRsIU14JJwUzDbiDMa1kWT8lu9m_6ksSQ,5,9,33
NA1_5434769622,U9DvahgukdkSXkMMebWda2xAFOz_kyn7r1A9d2_Y6T1WaQWTkRqfId_IZhKcvCPlftTS-Iyuuhy8QA,6,9,31
NA1_5434769622,os2XidA2_zFlV6BstPcihSVQLAqNJV488e7BsjLnx7MP3xyqiFZOLAtPFPokUjImYovjTn-rZnql-w,1,10,35
NA1_5434769622,AqDrzFRrr1J7xEnTNFZ_x2oxzTG5bNebddvgRHts5LdOr3w-rfD-qCqtK_gF_-c7QJxRRMfPDvZT_Q,4,9,33
NA1_5434769622,V0BxXCh9dNJ_HYLZR5S23Z4d813uw6aEj1gh9MN94YMES7euzzgR9QiCQvI8l8MipFA2wT80tLKuHQ,7,9,28
NA1_5434769622,4v9LBxwif3lP5mWNxP4JLprs5FtqH6UcShLMl8ja3nuzB8FvDCCnQ83eKvUH1obp5C0ae6LHJsMJyg,3,10,34
NA1_5434769622,_l-0J6ufR84-yg_CFaUyTN0lezk5HFDjPH5yIEyKXxCX-kgmOSJaXYLCGCwnvXqusdKrg4Mxws4Ryg,8,9,26
NA1_5434983472,LTwcTHctBunWeDzWXx0OIkCjc3HIXm9Bh9mgNQ0LDUk5aAtSJMxzq0yqhjDxsUbvVnI3BV9Fp1KG3w,6,9,30
NA1_5434983472,kyyzyPx-mbkya0QxEpAFsLBML8CZllSMrrZtE-xKhshet3kNsi52-g7ungTbO7aEKzLzTXKygUNVDA,7,9,30
NA1_5434983472,gXAR7FTH9YEDEPJjAcUkHyzwA6FqpouexHLQ92SYtJrio1gP3YGWnS2kXen8GWdgfyI4sPA-JZf80A,8,8,26
NA1_5434983472,PQsu1BLhLKgypyRIe2FB_Ljcf-FhfYHo4G29evuAD-D9VPWqmr_T9upNRzwpmD2x_8jU39iQ4xGC_g,4,9,33
NA1_5434983472,NgQsH1Xd2_ZlVTOHq4SL8yEVdH5evTzj6cM_nXD_3xnAo_jSdid0w7JEZFGaYJQMCdcluZRHd2ih7g,5,9,31
NA1_5434983472,nND_Ixd5fuAki0ZpikzYfFB0GHX4mKA0CnLipNFqp5euiuqmVDpriSBoOv6Rgu50sxXbkSRc32Y4GQ,2,9,37
NA1_5434983472,php2dwD1bHya9PLggoYBlZKLj9sWjGvtR5L_yEGwuYZInxzUYiE0SyhPnpaS7MqZcb2SghyrsdYLKA,1,10,37
NA1_5434983472,R4C8PrzHqEvE64fTat7vHnOyVUAcTM1ASBIahLasEm2n4-XVUW6YvvijtPW6sTNrVIpZHLXg2iqIWg,3,9,34
NA1_5434412505,pZtPOMWhcRhD-Er10262mKtQktVdRuVMe22l7UOBZb-K9vyG_BXP4LMtwAgtsYZH48BDRApjV8Qbwg,2,9,34
NA1_5434412505,lFhEBA6QU9Nu6byWSowtfwfFXDfOQJ01lzfUtzoWH5nwJ7r6BE_YBJLO6QKfx3rNLjVAdxh5rjta3g,7,9,27
NA1_5434412505,j1KVBJUaFKB1Ss74AAydJ5vtnomwzZbIsJVgK6-lLxk0a4gq70Dg3-qEOS_c7rpnFfYRAmgv27O--g,5,8,30
NA1_5434412505,Br68EIvAlx8LcdNSCAuRSozkT_TqYTgd6pdrRGcimKffk3Pyj3ktCGh7H3s6uDqirzvUl6VS7lBz7A,6,8,28
NA1_5434412505,tugxPTayU6EVLcR_q_h2Wu22PvzS7Qu7S7DX26LkgM8F5mQOPJ5_NEq3VKPrJZcoBHu4PRMYPZzoLA,1,9,34
NA1_5434412505,aA_WeIB7ZrE85xtLOrEdRrx3YuAvzplZADJcyBAAr-oaSxl0HR7YOe2_ZA11Eg7dPB3MN8Tx4s7bWw,8,8,24
NA1_5434412505,2k4RI1HQOlGhFakmhQei5ffIVlKIMvMwfbeUatAYvTXb3E_NVqIh5mzhULZjtO7fppEoKNSXcOxxiQ,3,9,33
NA1_5434412505,NgQsH1Xd2_ZlVTOHq4SL8yEVdH5evTzj6cM_nXD_3xnAo_jSdid0w7JEZFGaYJQMCdcluZRHd2ih7g,4,9,31
NA1_5435741033,yI9C6k9bq2ZMso8GrVESU2r9WNkgC33lYBkDNyi4Tq7XoC3Bj0PJt38oEY5NZzyyHbfrlz3PsrjrUw,5,8,33
NA1_5435741033,fyvEMeufCK_wKnQ0Y_wDnaBtIUP9UTuaHGFME06HGKi_17rWUrAzapG3AZaVicoXmNFC8HGJH3rY3g,7,8,30
NA1_5435741033,99Vn455kWJSH2_rRm8YEJ-OghphWSjNPS_aM8kEsQvgGcctnw5vLSVQVdEdhXJP4s38PbikGfQ1qEw,6,9,31
NA1_5435741033,1tSPTZy7mHWDcnGG6kbc_SBXih3mtuyq0CQ_oTU14CMBZczf8JGugg995jman6JyyUy-xTAeYGY0xA,3,10,35
NA1_5435741033,Sg589yi6MHVig-sqJ97vn1uAbDZBthmO74l_HL9cH8sTvQ47MY0sJsFWVFSmMSZLfPBZsQv63Me1XA,2,9,37
NA1_5435741033,b3vmaWDte9IlzGxNs0K10QF_QXl1zvXOm4ySsA3LkSL_lZ11X5MhKf6-njWWsAqSHtkgoKuuOweSQg,1,9,37
NA1_5435741033,7p3GvJKKCpmVgZTXqSUk4JyTfa47kHseLQFmip9U4PyZzo3eYOf_9N2sABIzpUTlTi8PkogNxgfZTw,4,9,34
NA1_5435741033,lFhEBA6QU9Nu6byWSowtfwfFXDfOQJ01lzfUtzoWH5nwJ7r6BE_YBJLO6QKfx3rNLjVAdxh5rjta3g,8,9,24
NA1_5433983584,eMKZf56UJjaRKxnec7bpjzZpbOkIKNmiYrQQ2oV7n1GZRVoYQZEwf2Gn08P9a6Ks41rB8ypsTMmNWw,8,9,27
